date,hour,end_hour,start_station_id,end_station_id,day_type,trips
2019-06-19,19,21,183,257,1,2
2019-06-19,19,21,251,820,1,1
2019-06-19,19,21,257,246,1,1
2019-06-19,19,21,257,261,1,1
2019-06-19,19,21,257,262,1,1
2019-06-19,19,21,340,888,1,1
2019-06-19,19,21,357,882,1,2
2019-06-19,20,21,225,261,1,1
2019-06-19,20,21,248,261,1,1
2019-06-19,20,21,296,265,1,1
2019-06-19,20,21,341,248,1,1
2019-06-19,20,22,257,183,1,2
2019-06-19,20,22,881,265,1,1
2019-06-19,21,22,183,870,1,1
2019-06-19,21,22,252,249,1,1
2019-06-19,21,22,260,246,1,1
2019-06-19,21,22,264,352,1,1
2019-06-19,21,22,866,366,1,1
2019-06-19,21,23,183,820,1,1
2019-06-19,21,23,265,290,1,1
2019-06-19,22,0,248,341,1,1
2019-06-19,22,0,882,248,1,1
2019-06-19,22,23,189,261,1,1
2019-06-19,22,23,248,340,1,1
2019-06-19,22,23,261,820,1,1
2019-06-19,22,23,820,246,1,1
2019-06-19,22,23,868,349,1,2
2019-06-19,23,0,189,262,1,1
2019-06-20,0,7,881,352,1,1
2019-06-20,1,2,183,261,1,1
2019-06-20,1,2,189,261,1,1
2019-06-20,1,2,189,262,1,1
2019-06-20,1,2,261,820,1,1
2019-06-20,1,2,289,262,1,1
2019-06-20,2,3,183,252,1,1
2019-06-20,4,5,887,260,1,1
2019-06-20,5,6,247,250,1,1
2019-06-20,5,6,261,820,1,1
2019-06-20,5,7,346,820,1,1
2019-06-20,6,7,246,868,1,1
2019-06-20,6,7,260,884,1,1
2019-06-20,6,7,265,255,1,1
2019-06-20,6,7,290,171,1,1
2019-06-20,6,7,344,255,1,1
2019-06-20,6,7,346,884,1,1
2019-06-20,6,7,882,341,1,1
2019-06-20,6,8,253,296,1,1
2019-06-20,6,8,261,262,1,1
2019-06-20,6,8,265,249,1,1
2019-06-20,6,8,352,873,1,1
2019-06-20,6,8,366,357,1,1
2019-06-20,7,8,225,289,1,1
2019-06-20,7,8,246,341,1,1
2019-06-20,7,8,250,868,1,1
2019-06-20,7,8,251,296,1,1
2019-06-20,7,8,257,250,1,1
2019-06-20,7,8,258,250,1,1
2019-06-20,7,8,258,261,1,1
2019-06-20,7,8,259,355,1,1
2019-06-20,7,8,265,881,1,1
2019-06-20,7,8,290,171,1,1
2019-06-20,7,8,290,248,1,1
2019-06-20,7,8,341,289,1,1
2019-06-20,7,8,346,171,1,1
2019-06-20,7,8,346,296,1,1
2019-06-20,7,8,349,259,1,2
2019-06-20,7,8,352,254,1,1
2019-06-20,7,8,820,261,1,1
2019-06-20,7,8,887,889,1,1
2019-06-20,7,8,889,349,1,1
2019-06-20,7,9,251,884,1,1
2019-06-20,7,9,261,250,1,1
2019-06-20,7,9,290,254,1,1
2019-06-20,7,9,296,250,1,1
2019-06-20,7,9,340,247,1,1
2019-06-20,7,9,349,247,1,1
2019-06-20,8,9,246,183,1,1
2019-06-20,8,9,250,262,1,1
2019-06-20,8,9,265,296,1,1
2019-06-20,8,9,289,296,1,1
2019-06-20,8,9,290,189,1,1
2019-06-20,8,9,356,884,1,1
2019-06-20,8,9,357,262,1,1
2019-06-20,8,9,366,262,1,1
2019-06-20,8,9,366,357,1,1
2019-06-20,8,9,820,258,1,1
2019-06-20,8,9,820,285,1,1
2019-06-20,8,9,877,254,1,1
2019-06-20,8,9,879,253,1,1
2019-06-20,8,9,879,890,1,1
2019-06-20,9,10,259,868,1,1
2019-06-20,9,10,260,888,1,1
2019-06-20,9,10,262,366,1,1
2019-06-20,9,10,352,265,1,1
2019-06-20,10,11,246,888,1,1
2019-06-20,10,11,248,296,1,1
2019-06-20,10,11,352,255,1,1
2019-06-20,10,11,887,247,1,1
2019-06-20,10,11,889,887,1,1
2019-06-20,10,12,289,250,1,2
2019-06-20,11,12,189,260,1,1
2019-06-20,11,12,259,258,1,1
2019-06-20,11,12,289,341,1,1
2019-06-20,11,12,290,265,1,1
2019-06-20,11,12,296,252,1,1
2019-06-20,11,12,296,888,1,1
2019-06-20,11,12,340,250,1,1
2019-06-20,11,12,344,250,1,1
2019-06-20,11,12,366,262,1,1
2019-06-20,11,12,888,296,1,1
2019-06-20,11,13,260,879,1,1
2019-06-20,11,13,341,296,1,1
2019-06-20,11,13,879,290,1,1
2019-06-20,12,13,171,346,1,1
2019-06-20,12,13,248,873,1,1
2019-06-20,12,13,259,261,1,1
2019-06-20,12,13,259,355,1,1
2019-06-20,12,13,260,265,1,1
2019-06-20,12,13,260,359,1,1
2019-06-20,12,13,261,250,1,1
2019-06-20,12,13,265,359,1,1
2019-06-20,12,13,265,820,1,1
2019-06-20,12,13,289,888,1,1
2019-06-20,12,13,340,866,1,1
2019-06-20,12,13,352,346,1,1
2019-06-20,12,13,356,258,1,1
2019-06-20,12,14,189,260,1,1
2019-06-20,12,14,248,265,1,1
2019-06-20,12,14,258,887,1,2
2019-06-20,12,14,285,820,1,1
2019-06-20,12,14,290,352,1,1
2019-06-20,12,14,296,355,1,3
2019-06-20,12,14,866,296,1,1
2019-06-20,13,14,171,290,1,2
2019-06-20,13,14,250,258,1,2
2019-06-20,13,14,258,356,1,1
2019-06-20,13,14,259,289,1,1
2019-06-20,13,14,259,366,1,1
2019-06-20,13,14,260,887,1,1
2019-06-20,13,14,261,250,1,2
2019-06-20,13,14,355,820,1,1
2019-06-20,13,15,189,261,1,1
2019-06-20,13,15,260,262,1,1
2019-06-20,13,15,352,290,1,1
2019-06-20,13,15,355,260,1,1
2019-06-20,13,16,355,340,1,2
2019-06-20,14,15,183,248,1,1
2019-06-20,14,15,248,265,1,1
2019-06-20,14,15,255,341,1,1
2019-06-20,14,15,260,341,1,1
2019-06-20,14,15,356,347,1,1
2019-06-20,14,16,247,249,1,1
2019-06-20,14,16,257,820,1,1
2019-06-20,14,16,341,183,1,1
2019-06-20,15,16,189,261,1,1
2019-06-20,15,16,247,352,1,1
2019-06-20,15,16,247,355,1,1
2019-06-20,15,16,249,341,1,1
2019-06-20,15,16,250,251,1,1
2019-06-20,15,16,250,261,1,2
2019-06-20,15,16,250,820,1,1
2019-06-20,15,16,289,262,1,1
2019-06-20,15,16,290,249,1,1
2019-06-20,15,16,290,340,1,1
2019-06-20,15,16,296,359,1,1
2019-06-20,15,16,347,289,1,1
2019-06-20,15,16,355,257,1,1
2019-06-20,15,16,820,262,1,1
2019-06-20,15,17,225,357,1,1
2019-06-20,15,17,247,366,1,1
2019-06-20,15,17,249,873,1,1
2019-06-20,15,17,250,258,1,1
2019-06-20,15,17,260,265,1,1
2019-06-20,15,17,290,820,1,1
2019-06-20,15,17,296,253,1,1
2019-06-20,16,17,189,252,1,1
2019-06-20,16,17,247,366,1,1
2019-06-20,16,17,248,820,1,1
2019-06-20,16,17,249,258,1,1
2019-06-20,16,17,249,289,1,1
2019-06-20,16,17,249,340,1,1
2019-06-20,16,17,249,357,1,1
2019-06-20,16,17,259,355,1,1
2019-06-20,16,17,260,171,1,1
2019-06-20,16,17,260,253,1,1
2019-06-20,16,17,261,366,1,1
2019-06-20,16,17,262,820,1,1
2019-06-20,16,17,341,249,1,1
2019-06-20,16,17,352,261,1,1
2019-06-20,16,17,355,257,1,1
2019-06-20,16,17,357,366,1,1
2019-06-20,16,17,873,882,1,1
2019-06-20,16,17,884,258,1,1
2019-06-20,16,17,884,873,1,1
2019-06-20,16,18,247,250,1,1
2019-06-20,16,18,247,261,1,1
2019-06-20,16,18,247,357,1,1
2019-06-20,16,18,247,885,1,1
2019-06-20,16,18,250,257,1,1
2019-06-20,16,18,250,881,1,1
2019-06-20,16,18,255,352,1,1
2019-06-20,16,18,289,264,1,2
2019-06-20,16,18,289,349,1,1
2019-06-20,16,18,340,347,1,1
2019-06-20,16,18,881,865,1,1
2019-06-20,16,18,888,820,1,1
2019-06-20,16,19,289,262,1,1
2019-06-20,17,18,183,225,1,1
2019-06-20,17,18,225,870,1,1
2019-06-20,17,18,247,355,1,1
2019-06-20,17,18,248,340,1,1
2019-06-20,17,18,254,352,1,1
2019-06-20,17,18,258,648,1,1
2019-06-20,17,18,262,250,1,1
2019-06-20,17,18,264,259,1,1
2019-06-20,17,18,265,352,1,2
2019-06-20,17,18,289,866,1,1
2019-06-20,17,18,341,356,1,1
2019-06-20,17,18,352,890,1,1
2019-06-20,17,18,357,262,1,1
2019-06-20,17,18,868,250,1,1
2019-06-20,17,18,888,260,1,1
2019-06-20,17,18,888,265,1,1
2019-06-20,17,19,249,248,1,1
2019-06-20,17,19,249,257,1,1
2019-06-20,17,19,258,870,1,1
2019-06-20,17,19,259,258,1,1
2019-06-20,17,19,264,259,1,1
2019-06-20,17,19,289,356,1,1
2019-06-20,17,19,347,289,1,1
2019-06-20,17,19,882,352,1,1
2019-06-20,18,19,253,359,1,1
2019-06-20,18,19,258,873,1,1
2019-06-20,18,19,259,866,1,1
2019-06-20,18,19,260,265,1,1
2019-06-20,18,19,264,259,1,1
2019-06-20,18,19,265,356,1,1
2019-06-20,18,19,289,356,1,1
2019-06-20,18,19,352,882,1,1
2019-06-20,18,19,357,366,1,2
2019-06-20,18,20,259,885,1,1
2019-06-20,18,20,261,259,1,1
2019-06-20,18,20,264,246,1,1
2019-06-20,18,20,340,265,1,1
2019-06-20,19,20,259,189,1,1
2019-06-20,19,20,259,261,1,1
2019-06-20,19,20,261,259,1,1
2019-06-20,19,20,820,357,1,1
2019-06-20,19,21,820,257,1,2
2019-06-20,19,21,870,259,1,2
2019-06-20,20,21,183,820,1,1
2019-06-20,20,21,189,359,1,1
2019-06-20,20,21,247,887,1,2
2019-06-20,20,21,259,366,1,1
2019-06-20,20,21,341,249,1,2
2019-06-20,20,21,352,366,1,1
2019-06-20,20,21,359,289,1,1
2019-06-20,20,21,866,366,1,1
2019-06-20,20,22,257,820,1,1
2019-06-20,20,22,259,882,1,2
2019-06-20,21,22,257,820,1,1
2019-06-20,21,22,260,259,1,1
2019-06-20,21,22,866,820,1,1
2019-06-20,21,22,868,355,1,3
2019-06-20,21,22,870,257,1,1
2019-06-20,21,23,296,265,1,1
2019-06-20,22,23,247,262,1,1
2019-06-20,22,23,251,355,1,1
2019-06-20,22,23,258,870,1,1
2019-06-20,22,23,259,261,1,1
2019-06-20,22,23,341,346,1,1
2019-06-20,22,23,352,189,1,2
2019-06-20,23,0,183,359,1,1
2019-06-20,23,0,259,261,1,1
2019-06-20,23,0,261,820,1,1
2019-06-20,23,0,352,865,1,1
2019-06-21,0,1,259,874,1,1
2019-06-21,0,1,289,868,1,1
2019-06-21,0,2,356,866,1,1
2019-06-21,2,3,189,352,1,4
2019-06-21,2,3,248,352,1,1
2019-06-21,2,4,259,261,1,1
2019-06-21,5,7,882,341,1,1
2019-06-21,6,7,259,355,1,1
2019-06-21,6,7,261,249,1,1
2019-06-21,6,7,265,183,1,1
2019-06-21,6,7,265,820,1,1
2019-06-21,6,7,290,347,1,1
2019-06-21,6,7,357,189,1,1
2019-06-21,6,7,870,189,1,1
2019-06-21,6,7,876,889,1,1
2019-06-21,6,8,246,250,1,1
2019-06-21,6,8,249,255,1,1
2019-06-21,6,8,257,868,1,1
2019-06-21,6,8,261,260,1,1
2019-06-21,6,8,265,881,1,1
2019-06-21,6,8,344,225,1,1
2019-06-21,6,8,355,884,1,1
2019-06-21,6,8,868,250,1,1
2019-06-21,6,9,252,982,1,1
2019-06-21,7,8,183,254,1,1
2019-06-21,7,8,247,259,1,1
2019-06-21,7,8,251,250,1,1
2019-06-21,7,8,251,820,1,1
2019-06-21,7,8,253,296,1,1
2019-06-21,7,8,253,868,1,1
2019-06-21,7,8,257,250,1,1
2019-06-21,7,8,259,250,1,1
2019-06-21,7,8,259,289,1,1
2019-06-21,7,8,261,262,1,1
2019-06-21,7,8,265,881,1,1
2019-06-21,7,8,290,248,1,1
2019-06-21,7,8,290,254,1,1
2019-06-21,7,8,290,255,1,1
2019-06-21,7,8,340,265,1,1
2019-06-21,7,8,341,289,1,1
2019-06-21,7,8,346,296,1,1
2019-06-21,7,8,352,254,1,1
2019-06-21,7,8,352,820,1,1
2019-06-21,7,8,355,250,1,1
2019-06-21,7,8,356,296,1,1
2019-06-21,7,8,359,341,1,1
2019-06-21,7,8,366,357,1,1
2019-06-21,7,8,366,885,1,1
2019-06-21,7,8,820,262,1,1
2019-06-21,7,8,866,355,1,1
2019-06-21,7,8,885,249,1,1
2019-06-21,7,8,982,981,1,1
2019-06-21,7,9,296,357,1,1
2019-06-21,7,9,346,254,1,1
2019-06-21,7,9,357,258,1,1
2019-06-21,8,9,183,250,1,1
2019-06-21,8,9,258,250,1,1
2019-06-21,8,9,259,820,1,1
2019-06-21,8,9,260,296,1,1
2019-06-21,8,9,260,888,1,1
2019-06-21,8,9,264,189,1,2
2019-06-21,8,9,265,868,1,1
2019-06-21,8,9,296,189,1,1
2019-06-21,8,9,340,252,1,1
2019-06-21,8,9,352,289,1,1
2019-06-21,8,9,355,258,1,1
2019-06-21,8,9,356,866,1,1
2019-06-21,8,9,359,253,1,1
2019-06-21,8,9,366,355,1,1
2019-06-21,8,9,870,257,1,1
2019-06-21,8,9,870,820,1,1
2019-06-21,8,9,873,254,1,1
2019-06-21,8,9,879,890,1,1
2019-06-21,8,9,982,981,1,1
2019-06-21,8,10,249,183,1,1
2019-06-21,8,10,257,248,1,1
2019-06-21,8,10,868,258,1,1
2019-06-21,9,10,183,820,1,1
2019-06-21,9,10,264,183,1,1
2019-06-21,9,10,341,248,1,1
2019-06-21,9,10,341,820,1,1
2019-06-21,9,10,352,265,1,1
2019-06-21,9,10,355,820,1,1
2019-06-21,9,10,356,250,1,1
2019-06-21,9,10,881,885,1,1
2019-06-21,9,10,882,255,1,1
2019-06-21,9,10,885,247,1,1
2019-06-21,9,10,890,881,1,1
2019-06-21,9,11,250,862,1,1
2019-06-21,9,11,252,877,1,1
2019-06-21,9,11,366,355,1,2
2019-06-21,10,11,259,356,1,1
2019-06-21,10,11,260,261,1,1
2019-06-21,10,11,289,250,1,1
2019-06-21,10,11,346,260,1,1
2019-06-21,10,11,352,260,1,1
2019-06-21,10,12,260,352,1,1
2019-06-21,10,12,285,862,1,1
2019-06-21,11,12,183,250,1,1
2019-06-21,11,12,247,262,1,1
2019-06-21,11,12,247,868,1,1
2019-06-21,11,12,249,289,1,1
2019-06-21,11,12,249,349,1,1
2019-06-21,11,12,262,247,1,1
2019-06-21,11,12,262,366,1,1
2019-06-21,11,12,820,355,1,1
2019-06-21,11,12,890,290,1,1
2019-06-21,11,13,289,341,1,1
2019-06-21,11,13,340,183,1,1
2019-06-21,11,13,340,289,1,1
2019-06-21,11,13,357,257,1,1
2019-06-21,11,13,862,285,1,1
2019-06-21,11,13,865,820,1,1
2019-06-21,12,13,183,352,1,1
2019-06-21,12,13,189,289,1,1
2019-06-21,12,13,260,346,1,1
2019-06-21,12,13,262,366,1,1
2019-06-21,12,13,265,248,1,1
2019-06-21,12,13,289,189,1,1
2019-06-21,12,13,289,248,1,1
2019-06-21,12,13,289,249,1,1
2019-06-21,12,13,290,171,1,1
2019-06-21,12,13,881,225,1,1
2019-06-21,12,14,183,285,1,2
2019-06-21,12,14,189,881,1,1
2019-06-21,12,14,249,366,1,1
2019-06-21,12,14,260,183,1,2
2019-06-21,12,14,285,257,1,1
2019-06-21,12,14,352,290,1,1
2019-06-21,12,14,355,259,1,2
2019-06-21,13,14,189,296,1,1
2019-06-21,13,14,247,261,1,1
2019-06-21,13,14,248,257,1,1
2019-06-21,13,14,252,259,1,1
2019-06-21,13,14,259,648,1,1
2019-06-21,13,14,260,887,1,1
2019-06-21,13,14,262,870,1,1
2019-06-21,13,14,285,250,1,1
2019-06-21,13,14,289,257,1,1
2019-06-21,13,14,289,258,1,1
2019-06-21,13,14,356,262,1,1
2019-06-21,13,14,366,258,1,1
2019-06-21,13,14,881,366,1,1
2019-06-21,13,15,250,251,1,1
2019-06-21,13,15,285,250,1,1
2019-06-21,13,15,289,357,1,1
2019-06-21,13,15,296,820,1,1
2019-06-21,13,15,341,252,1,1
2019-06-21,14,15,249,359,1,1
2019-06-21,14,15,252,171,1,1
2019-06-21,14,15,253,189,1,1
2019-06-21,14,15,258,262,1,1
2019-06-21,14,15,261,251,1,1
2019-06-21,14,15,289,262,1,1
2019-06-21,14,15,296,349,1,1
2019-06-21,14,15,359,171,1,1
2019-06-21,14,15,870,261,1,1
2019-06-21,14,16,189,355,1,2
2019-06-21,14,16,189,820,1,6
2019-06-21,14,16,252,265,1,1
2019-06-21,14,16,261,262,1,1
2019-06-21,14,16,366,355,1,2
2019-06-21,14,16,820,257,1,1
2019-06-21,14,16,866,349,1,2
2019-06-21,14,16,866,355,1,1
2019-06-21,15,16,189,357,1,1
2019-06-21,15,16,225,265,1,1
2019-06-21,15,16,248,265,1,2
2019-06-21,15,16,261,366,1,1
2019-06-21,15,16,261,820,1,1
2019-06-21,15,16,262,258,1,1
2019-06-21,15,16,265,171,1,2
2019-06-21,15,16,290,262,1,1
2019-06-21,15,16,296,253,1,1
2019-06-21,15,16,296,262,1,1
2019-06-21,15,16,355,257,1,1
2019-06-21,15,16,366,258,1,1
2019-06-21,15,16,820,261,1,6
2019-06-21,15,16,881,870,1,1
2019-06-21,15,16,884,366,1,1
2019-06-21,15,17,225,247,1,1
2019-06-21,15,17,247,285,1,2
2019-06-21,15,17,255,290,1,1
2019-06-21,15,17,257,820,1,1
2019-06-21,15,17,259,262,1,1
2019-06-21,15,17,259,820,1,1
2019-06-21,15,17,259,873,1,1
2019-06-21,15,17,260,820,1,1
2019-06-21,15,17,262,257,1,2
2019-06-21,15,17,296,257,1,1
2019-06-21,15,17,355,352,1,1
2019-06-21,15,17,874,882,1,1
2019-06-21,15,18,881,888,1,1
2019-06-21,16,17,189,257,1,1
2019-06-21,16,17,189,265,1,2
2019-06-21,16,17,225,261,1,1
2019-06-21,16,17,247,262,1,1
2019-06-21,16,17,248,264,1,3
2019-06-21,16,17,248,340,1,1
2019-06-21,16,17,248,870,1,1
2019-06-21,16,17,250,251,1,1
2019-06-21,16,17,252,225,1,1
2019-06-21,16,17,254,347,1,2
2019-06-21,16,17,259,356,1,1
2019-06-21,16,17,259,820,1,2
2019-06-21,16,17,260,359,1,1
2019-06-21,16,17,264,352,1,1
2019-06-21,16,17,289,820,1,1
2019-06-21,16,17,290,262,1,1
2019-06-21,16,17,296,171,1,1
2019-06-21,16,17,340,347,1,1
2019-06-21,16,17,355,264,1,2
2019-06-21,16,17,820,356,1,1
2019-06-21,16,17,866,261,1,1
2019-06-21,16,17,868,250,1,1
2019-06-21,16,17,868,257,1,1
2019-06-21,16,17,889,885,1,1
2019-06-21,16,18,183,262,1,1
2019-06-21,16,18,247,873,1,1
2019-06-21,16,18,254,290,1,1
2019-06-21,16,18,261,884,1,1
2019-06-21,16,18,290,265,1,1
2019-06-21,16,18,820,257,1,1
2019-06-21,16,18,862,870,1,1
2019-06-21,16,18,870,250,1,2
2019-06-21,16,18,882,820,1,1
2019-06-21,17,18,183,352,1,1
2019-06-21,17,18,248,355,1,1
2019-06-21,17,18,250,258,1,1
2019-06-21,17,18,253,265,1,1
2019-06-21,17,18,253,888,1,1
2019-06-21,17,18,255,265,1,1
2019-06-21,17,18,265,357,1,1
2019-06-21,17,18,296,346,1,1
2019-06-21,17,18,352,882,1,1
2019-06-21,17,18,865,258,1,1
2019-06-21,17,18,882,352,1,1
2019-06-21,17,18,887,258,1,2
2019-06-21,17,19,259,820,1,1
2019-06-21,17,19,262,366,1,1
2019-06-21,17,19,265,261,1,1
2019-06-21,17,19,289,290,1,1
2019-06-21,17,19,290,862,1,1
2019-06-21,17,19,366,262,1,1
2019-06-21,17,19,820,225,1,2
2019-06-21,17,19,868,253,1,1
2019-06-21,17,19,980,982,1,1
2019-06-21,18,19,171,290,1,1
2019-06-21,18,19,183,820,1,1
2019-06-21,18,19,183,865,1,1
2019-06-21,18,19,262,366,1,1
2019-06-21,18,19,264,249,1,1
2019-06-21,18,19,289,296,1,1
2019-06-21,18,19,340,879,1,2
2019-06-21,18,19,366,262,1,1
2019-06-21,18,19,889,876,1,1
2019-06-21,18,20,171,340,1,3
2019-06-21,18,20,183,352,1,1
2019-06-21,18,20,249,251,1,1
2019-06-21,18,21,981,359,1,1
2019-06-21,19,20,183,888,1,1
2019-06-21,19,20,247,355,1,1
2019-06-21,19,20,248,820,1,2
2019-06-21,19,20,250,265,1,1
2019-06-21,19,20,251,189,1,1
2019-06-21,19,20,261,265,1,1
2019-06-21,19,20,262,247,1,1
2019-06-21,19,20,262,290,1,1
2019-06-21,19,20,264,265,1,2
2019-06-21,19,20,265,290,1,1
2019-06-21,19,20,265,870,1,1
2019-06-21,19,20,359,259,1,1
2019-06-21,19,20,888,254,1,2
2019-06-21,19,21,252,868,1,1
2019-06-21,19,21,261,820,1,1
2019-06-21,19,21,264,248,1,2
2019-06-21,19,21,862,882,1,1
2019-06-21,20,21,265,248,1,2
2019-06-21,20,21,340,247,1,1
2019-06-21,20,21,340,248,1,1
2019-06-21,20,21,356,189,1,1
2019-06-21,20,21,879,890,1,1
2019-06-21,20,22,340,259,1,1
2019-06-21,20,22,352,862,1,1
2019-06-21,21,22,189,261,1,1
2019-06-21,21,22,259,355,1,1
2019-06-21,21,22,262,820,1,1
2019-06-21,21,22,349,865,1,1
2019-06-21,21,22,352,885,1,1
2019-06-21,21,23,261,884,1,3
2019-06-21,22,0,189,261,1,1
2019-06-21,22,0,189,262,1,1
2019-06-21,22,23,248,341,1,1
2019-06-21,22,23,248,868,1,1
2019-06-21,22,23,289,340,1,1
2019-06-21,22,23,296,249,1,1
2019-06-21,22,23,296,265,1,1
2019-06-21,22,23,296,820,1,1
2019-06-21,22,23,359,356,1,1
2019-06-21,23,0,189,261,1,1
2019-06-21,23,0,247,261,1,1
2019-06-21,23,0,251,285,1,1
2019-06-21,23,0,261,258,1,1
2019-06-21,23,0,265,352,1,1
2019-06-21,23,0,296,887,1,1
2019-06-21,23,1,189,257,1,3
2019-06-21,23,1,247,340,1,1
2019-06-21,23,1,259,250,1,2
2019-06-21,23,1,356,346,1,1
2019-06-22,0,1,259,820,0,2
2019-06-22,0,1,259,870,0,1
2019-06-22,0,1,341,265,0,1
2019-06-22,0,1,349,862,0,1
2019-06-22,0,2,862,352,0,1
2019-06-22,1,2,248,340,0,1
2019-06-22,1,3,259,340,0,1
2019-06-22,1,3,347,352,0,1
2019-06-22,2,3,189,249,0,3
2019-06-22,2,3,248,254,0,1
2019-06-22,2,4,259,876,0,2
2019-06-22,3,4,261,820,0,1
2019-06-22,3,5,257,261,0,2
2019-06-22,3,6,820,257,0,1
2019-06-22,4,5,879,183,0,1
2019-06-22,5,6,247,261,0,1
2019-06-22,5,6,352,264,0,1
2019-06-22,5,6,820,251,0,1
2019-06-22,7,8,259,264,0,1
2019-06-22,7,8,262,866,0,1
2019-06-22,7,8,359,296,0,1
2019-06-22,7,9,355,262,0,1
2019-06-22,7,9,355,862,0,1
2019-06-22,8,9,183,366,0,1
2019-06-22,8,9,254,260,0,1
2019-06-22,8,9,264,259,0,1
2019-06-22,8,9,352,249,0,1
2019-06-22,8,9,352,820,0,1
2019-06-22,8,9,357,820,0,1
2019-06-22,8,9,870,225,0,1
2019-06-22,8,10,248,261,0,1
2019-06-22,8,10,250,866,0,1
2019-06-22,8,10,346,290,0,2
2019-06-22,8,10,366,352,0,1
2019-06-22,8,10,862,355,0,1
2019-06-22,9,10,261,250,0,1
2019-06-22,9,10,265,183,0,1
2019-06-22,9,10,290,885,0,1
2019-06-22,9,10,346,890,0,1
2019-06-22,9,10,352,296,0,1
2019-06-22,9,10,357,261,0,1
2019-06-22,9,10,868,355,0,1
2019-06-22,9,10,870,257,0,1
2019-06-22,9,10,870,258,0,1
2019-06-22,9,10,882,189,0,1
2019-06-22,9,10,982,980,0,2
2019-06-22,9,11,250,366,0,2
2019-06-22,9,11,257,340,0,1
2019-06-22,9,11,352,265,0,1
2019-06-22,9,11,352,289,0,1
2019-06-22,9,11,820,251,0,1
2019-06-22,9,11,887,862,0,1
2019-06-22,9,12,290,250,0,2
2019-06-22,10,11,259,289,0,1
2019-06-22,10,11,265,879,0,1
2019-06-22,10,11,352,865,0,1
2019-06-22,10,11,355,866,0,1
2019-06-22,10,11,356,247,0,1
2019-06-22,10,11,866,868,0,1
2019-06-22,10,12,171,253,0,1
2019-06-22,10,12,248,250,0,2
2019-06-22,10,12,249,873,0,2
2019-06-22,10,12,253,171,0,1
2019-06-22,10,12,254,251,0,2
2019-06-22,10,12,340,889,0,1
2019-06-22,11,12,249,189,0,1
2019-06-22,11,12,253,265,0,1
2019-06-22,11,12,259,262,0,1
2019-06-22,11,12,260,225,0,1
2019-06-22,11,12,264,183,0,1
2019-06-22,11,12,264,225,0,1
2019-06-22,11,12,264,352,0,1
2019-06-22,11,12,285,261,0,3
2019-06-22,11,12,290,265,0,2
2019-06-22,11,12,340,225,0,1
2019-06-22,11,12,340,247,0,1
2019-06-22,11,12,865,352,0,1
2019-06-22,11,12,879,255,0,1
2019-06-22,11,13,183,257,0,1
2019-06-22,11,13,225,870,0,1
2019-06-22,11,13,250,257,0,1
2019-06-22,11,13,250,355,0,2
2019-06-22,11,13,261,257,0,2
2019-06-22,11,13,264,183,0,2
2019-06-22,11,13,265,257,0,2
2019-06-22,11,13,290,248,0,1
2019-06-22,11,13,296,285,0,1
2019-06-22,11,13,352,249,0,1
2019-06-22,11,13,366,257,0,1
2019-06-22,11,13,366,868,0,2
2019-06-22,11,13,648,261,0,1
2019-06-22,11,13,820,862,0,1
2019-06-22,11,13,862,887,0,1
2019-06-22,11,13,887,349,0,1
2019-06-22,11,14,261,866,0,1
2019-06-22,12,13,249,352,0,1
2019-06-22,12,13,259,262,0,1
2019-06-22,12,13,261,250,0,1
2019-06-22,12,13,261,366,0,1
2019-06-22,12,13,262,250,0,2
2019-06-22,12,13,341,249,0,1
2019-06-22,12,13,349,887,0,1
2019-06-22,12,13,355,250,0,1
2019-06-22,12,13,820,257,0,1
2019-06-22,12,13,890,344,0,1
2019-06-22,12,14,247,250,0,1
2019-06-22,12,14,250,648,0,1
2019-06-22,12,14,257,285,0,3
2019-06-22,12,14,261,189,0,2
2019-06-22,12,14,265,249,0,1
2019-06-22,12,14,648,862,0,1
2019-06-22,12,14,885,887,0,1
2019-06-22,13,14,248,868,0,1
2019-06-22,13,14,250,355,0,2
2019-06-22,13,14,259,183,0,1
2019-06-22,13,14,261,265,0,1
2019-06-22,13,14,262,366,0,2
2019-06-22,13,14,289,352,0,1
2019-06-22,13,14,296,248,0,1
2019-06-22,13,14,341,347,0,1
2019-06-22,13,14,352,183,0,1
2019-06-22,13,14,352,259,0,2
2019-06-22,13,14,352,340,0,1
2019-06-22,13,14,356,888,0,1
2019-06-22,13,14,359,251,0,1
2019-06-22,13,14,885,247,0,1
2019-06-22,13,15,248,289,0,1
2019-06-22,13,15,250,257,0,2
2019-06-22,13,15,254,346,0,2
2019-06-22,13,15,257,251,0,4
2019-06-22,13,15,257,261,0,2
2019-06-22,13,15,261,349,0,1
2019-06-22,13,15,285,262,0,1
2019-06-22,13,15,289,265,0,1
2019-06-22,13,15,289,862,0,2
2019-06-22,13,16,862,285,0,1
2019-06-22,14,15,247,341,0,1
2019-06-22,14,15,248,352,0,1
2019-06-22,14,15,249,352,0,2
2019-06-22,14,15,249,820,0,1
2019-06-22,14,15,250,259,0,1
2019-06-22,14,15,259,355,0,1
2019-06-22,14,15,265,252,0,2
2019-06-22,14,15,285,257,0,1
2019-06-22,14,15,285,259,0,1
2019-06-22,14,15,296,265,0,1
2019-06-22,14,15,346,265,0,2
2019-06-22,14,15,346,290,0,1
2019-06-22,14,15,366,183,0,1
2019-06-22,14,15,366,870,0,1
