started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2021-09-08 21:15:16.863000+00:00,2021-09-08 21:26:03.767000+00:00,646,1730,East London Street,Outside St Mary's Primary School,55.95995414501485,-3.1871977585476543,1798,Chambers Street,Outside National Museum,55.94760044619224,-3.188919736735216
2021-09-08 21:17:50.029000+00:00,2021-09-08 21:29:40.814000+00:00,710,2268,Picardy Place,Outside Omni Centre,55.95653524179326,-3.1862476120746805,250,Victoria Quay,Entrance to Scottish Government Office,55.97761715254634,-3.174126319457628
2021-09-08 21:20:28.299000+00:00,2021-09-08 22:03:20.273000+00:00,2571,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.191890332557904,1765,Haymarket Terrace,Corner of Magdala Crescent,55.946063966641006,-3.2230240243595745
2021-09-08 21:22:18.139000+00:00,2021-09-08 21:35:49.012000+00:00,810,1039,Lothian Road,Outside the Usher Hall,55.94740919920712,-3.2057654971365537,1769,Brunswick Place,Corner of Elm Row/Brunswick Street,55.96085174106396,-3.180985762469163
2021-09-08 21:27:30.808000+00:00,2021-09-08 22:25:12.044000+00:00,3461,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.191890332557904,1765,Haymarket Terrace,Corner of Magdala Crescent,55.946063966641006,-3.2230240243595745
2021-09-08 21:52:08.047000+00:00,2021-09-08 22:16:47.934000+00:00,1479,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.93970989541296,-3.2205889336679547,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335692764551,-3.2092475016246453
2021-09-08 22:03:41.243000+00:00,2021-09-08 22:18:44.529000+00:00,903,1039,Lothian Road,Outside the Usher Hall,55.94740919920712,-3.2057654971365537,1091,Holyrood Road,Opposite St Leonards Land,55.94955950619123,-3.180413257527789
2021-09-08 22:07:30.313000+00:00,2021-09-08 22:47:02.184000+00:00,2371,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655,256,St Andrews House,beside Jacobs ladder,55.95316433242384,-3.181682340931843
2021-09-08 22:15:38.393000+00:00,2021-09-08 22:44:19.076000+00:00,1720,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655,256,St Andrews House,beside Jacobs ladder,55.95316433242384,-3.181682340931843
2021-09-08 22:26:28.314000+00:00,2021-09-08 22:32:05.488000+00:00,337,1024,Meadow Place,End of Meadow Place,55.94023763168944,-3.194640214184801,1768,Thirlestane Road,On corner with St Margaret's Place,55.93532370964813,-3.198763443819871
2021-09-08 22:28:35.754000+00:00,2021-09-08 22:41:33.307000+00:00,777,1098,Marchmont Crescent,Corner of Marchmont Road,55.9364319181482,-3.194150044314256,1091,Holyrood Road,Opposite St Leonards Land,55.94955950619123,-3.180413257527789
2021-09-08 22:52:59.208000+00:00,2021-09-08 23:03:24.134000+00:00,624,1096,West Crosscauseway,On island next to Buccleuch Street,55.9438359841253,-3.1849514084976818,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335692764551,-3.2092475016246453
2021-09-08 23:00:50.596000+00:00,2021-09-08 23:49:02.363000+00:00,2891,2268,Picardy Place,Outside Omni Centre,55.95653524179326,-3.1862476120746805,1823,Boroughmuir,Off Gibson Terrace,55.94007146917616,-3.215335840688084
2021-09-08 23:07:57.256000+00:00,2021-09-08 23:35:07.448000+00:00,1630,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.95791540692348,-3.118332042090288,1729,McDonald Road,Next to Fire Station,55.9640310527501,-3.1851753729504253
2021-09-08 23:17:05.883000+00:00,2021-09-08 23:30:49.917000+00:00,824,259,St Andrew Square,North East corner,55.95490573198223,-3.192443756949956,1038,South Trinity Road,Corner of South Trinity Road and Ferry Road,55.97132539148155,-3.207963567424258
2021-09-08 23:18:22.912000+00:00,2021-09-08 23:41:50.164000+00:00,1407,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335692764551,-3.2092475016246453,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449
2021-09-08 23:23:54.638000+00:00,2021-09-08 23:28:13.565000+00:00,258,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449,1050,EICC,Outside Edinburgh International Conference Centre,55.94607055533778,-3.2103963310007657
2021-09-08 23:35:33.950000+00:00,2021-09-08 23:58:54.776000+00:00,1400,1753,Waitrose Comely Bank,On Fettes Avenue next to Waitrose,55.95953624971772,-3.223434402338853,1722,Cramond Foreshore,Near Cramond Beach,55.98003076740317,-3.300641788832536
2021-09-08 23:51:17.415000+00:00,2021-09-09 00:00:36.165000+00:00,558,1763,Comely Bank Road,Outside Raeburn Place Sports Ground,55.95941012836135,-3.2156613606136943,1756,Western General Hospital,Porterfield Road,55.96283984266853,-3.234135938375289
2021-09-08 23:59:43.448000+00:00,2021-09-09 00:10:14.847000+00:00,631,1091,Holyrood Road,Opposite St Leonards Land,55.94955950619123,-3.180413257527789,1090,Hillside Crescent,East end of Hillside Crescent,55.95787194536338,-3.175888370919665
2021-09-08 23:59:51.495000+00:00,2021-09-09 00:16:00.041000+00:00,968,1024,Meadow Place,End of Meadow Place,55.94023763168944,-3.194640214184801,1024,Meadow Place,End of Meadow Place,55.94023763168944,-3.194640214184801
2021-09-09 00:07:05.886000+00:00,2021-09-09 00:16:58.214000+00:00,592,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449,1744,Morningside Road,"Corner of Morningside Park, beside M&S",55.927985349796536,-3.209749771944871
2021-09-09 00:10:57.650000+00:00,2021-09-09 00:47:09.231000+00:00,2171,1737,Inverleith Row,Corner with Inverleith Terrace,55.96411787988959,-3.202094747416368,1756,Western General Hospital,Porterfield Road,55.96283984266853,-3.234135938375289
2021-09-09 00:54:17.324000+00:00,2021-09-09 01:03:25.086000+00:00,547,189,City Chambers,City Chambers Quadrangle,55.95010933017899,-3.190257770093808,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96517649040763,-3.1761801702076298
2021-09-09 00:57:01.116000+00:00,2021-09-09 01:07:13.539000+00:00,612,1744,Morningside Road,"Corner of Morningside Park, beside M&S",55.927985349796536,-3.209749771944871,1748,Colinton Road,Near Napier University Merchiston Campus,55.93341635916104,-3.21239711224257
2021-09-09 00:58:30.510000+00:00,2021-09-09 01:05:14.595000+00:00,404,1744,Morningside Road,"Corner of Morningside Park, beside M&S",55.927985349796536,-3.209749771944871,1748,Colinton Road,Near Napier University Merchiston Campus,55.93341635916104,-3.21239711224257
2021-09-09 01:32:28.872000+00:00,2021-09-09 01:57:53.743000+00:00,1524,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.93970989541296,-3.2205889336679547,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.93970989541296,-3.2205889336679547
2021-09-09 03:13:50.903000+00:00,2021-09-09 03:26:16.018000+00:00,745,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432,262,Canonmills,near Tesco's,55.96280408759764,-3.196283585062929
2021-09-09 05:25:29.246000+00:00,2021-09-09 05:38:03.321000+00:00,754,262,Canonmills,near Tesco's,55.96280408759764,-3.196283585062929,1756,Western General Hospital,Porterfield Road,55.96283984266853,-3.234135938375289
2021-09-09 05:34:33.750000+00:00,2021-09-09 05:53:36.186000+00:00,1142,189,City Chambers,City Chambers Quadrangle,55.95010933017899,-3.190257770093808,254,Kings Building 3,Kings Building House,55.92347880784664,-3.1753845849070785
2021-09-09 05:44:43.922000+00:00,2021-09-09 05:50:42.120000+00:00,358,1727,Causewayside,Outside National Library of Scotland,55.93650603148236,-3.1801663476151134,254,Kings Building 3,Kings Building House,55.92347880784664,-3.1753845849070785
2021-09-09 06:20:54.748000+00:00,2021-09-09 06:37:16.877000+00:00,982,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335692764551,-3.2092475016246453,246,Royal Commonwealth Pool,Royal Commonwealth Pool Entrance,55.93900024788877,-3.173923554315593
2021-09-09 06:27:33.844000+00:00,2021-09-09 06:43:04.880000+00:00,931,1050,EICC,Outside Edinburgh International Conference Centre,55.94607055533778,-3.2103963310007657,258,Stockbridge,Hamilton Place by Dean Bank Lane,55.95856558589723,-3.2080701822277438
2021-09-09 06:31:17.582000+00:00,2021-09-09 06:46:47.830000+00:00,930,1090,Hillside Crescent,East end of Hillside Crescent,55.95787194536338,-3.175888370919665,1756,Western General Hospital,Porterfield Road,55.96283984266853,-3.234135938375289
2021-09-09 07:09:13.986000+00:00,2021-09-09 07:22:44.423000+00:00,810,1102,Haymarket Station,Haymarket Station,55.94556945067266,-3.21818468327956,1720,Dundas Street,On corner of Henderson Row,55.9607624081837,-3.201278014771333
2021-09-09 07:10:17.605000+00:00,2021-09-09 07:17:16.269000+00:00,418,1768,Thirlestane Road,On corner with St Margaret's Place,55.93532370964813,-3.198763443819871,1768,Thirlestane Road,On corner with St Margaret's Place,55.93532370964813,-3.198763443819871
2021-09-09 07:11:51.418000+00:00,2021-09-09 07:18:19.525000+00:00,388,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432,1028,Hunter Square,In Hunter Square next to Tron Kirk,55.94979756563328,-3.1877950320129003
2021-09-09 07:31:33.597000+00:00,2021-09-09 07:48:54.071000+00:00,1040,246,Royal Commonwealth Pool,Royal Commonwealth Pool Entrance,55.93900024788877,-3.173923554315593,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335692764551,-3.2092475016246453
2021-09-09 08:35:53.533000+00:00,2021-09-09 08:53:00.256000+00:00,1026,1824,Duke Street,Junction with Easter Road,55.96901164826488,-3.16739470303429,1038,South Trinity Road,Corner of South Trinity Road and Ferry Road,55.97132539148155,-3.207963567424258
2021-09-09 08:39:36.592000+00:00,2021-09-09 08:50:06.693000+00:00,630,1821,Drumsheugh Place,Corner with Drumsheugh Gardens,55.95159412232485,-3.2123542850940225,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432
2021-09-09 09:42:45.794000+00:00,2021-09-09 09:47:15.922000+00:00,270,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432,1024,Meadow Place,End of Meadow Place,55.94023763168944,-3.194640214184801
2021-09-09 10:14:30.450000+00:00,2021-09-09 10:19:52.274000+00:00,321,1038,South Trinity Road,Corner of South Trinity Road and Ferry Road,55.97132539148155,-3.207963567424258,1737,Inverleith Row,Corner with Inverleith Terrace,55.96411787988959,-3.202094747416368
2021-09-09 10:42:13.650000+00:00,2021-09-09 10:50:08.541000+00:00,474,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432
2021-09-09 10:42:29.621000+00:00,2021-09-09 10:58:46.559000+00:00,976,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432,1738,Wester Coates Terrace,Junction with Roseburn Terrace,55.94564841884953,-3.231847150914064
2021-09-09 11:02:00.281000+00:00,2021-09-09 11:12:32.850000+00:00,632,1098,Marchmont Crescent,Corner of Marchmont Road,55.9364319181482,-3.194150044314256,1092,Dalry Road Lidl,,55.94179129688128,-3.2224153095965
2021-09-09 11:45:46.214000+00:00,2021-09-09 14:28:34.486000+00:00,9768,1745,Scotland Street,Corner with Royal Crescent,55.96037972054591,-3.1954703369027584,1745,Scotland Street,Corner with Royal Crescent,55.96037972054591,-3.1954703369027584
2021-09-09 11:48:04.517000+00:00,2021-09-09 12:16:57.783000+00:00,1733,254,Kings Building 3,Kings Building House,55.92347880784664,-3.1753845849070785,254,Kings Building 3,Kings Building House,55.92347880784664,-3.1753845849070785
2021-09-09 11:52:35.714000+00:00,2021-09-09 11:59:34.762000+00:00,419,1038,South Trinity Road,Corner of South Trinity Road and Ferry Road,55.97132539148155,-3.207963567424258,1720,Dundas Street,On corner of Henderson Row,55.9607624081837,-3.201278014771333
2021-09-09 12:12:41.235000+00:00,2021-09-09 12:32:29.563000+00:00,1188,289,Castle Street,Near Rose Street,55.95150073734976,-3.2031839065252825,2259,Leith Walk North,Next to Allander House,55.96791807044289,-3.1735862970647304
2021-09-09 12:24:36.306000+00:00,2021-09-09 12:39:12.793000+00:00,876,254,Kings Building 3,Kings Building House,55.92347880784664,-3.1753845849070785,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449
2021-09-09 12:25:43.648000+00:00,2021-09-09 12:47:19.264000+00:00,1295,247,Charlotte Square,North Corner of Charlotte Square,55.95233546161639,-3.2071011721072864,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.191890332557904
2021-09-09 12:26:04.664000+00:00,2021-09-09 12:44:23.376000+00:00,1098,247,Charlotte Square,North Corner of Charlotte Square,55.95233546161639,-3.2071011721072864,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.191890332557904
2021-09-09 12:35:49.812000+00:00,2021-09-09 12:38:21.202000+00:00,151,254,Kings Building 3,Kings Building House,55.92347880784664,-3.1753845849070785,254,Kings Building 3,Kings Building House,55.92347880784664,-3.1753845849070785
2021-09-09 12:36:25.875000+00:00,2021-09-09 12:46:20.182000+00:00,594,1024,Meadow Place,End of Meadow Place,55.94023763168944,-3.194640214184801,248,Bristo Square,"Bristo Square, near Potterrow",55.94583371599285,-3.189053072075467
2021-09-09 13:01:24.813000+00:00,2021-09-09 13:13:49.194000+00:00,744,1748,Colinton Road,Near Napier University Merchiston Campus,55.93341635916104,-3.21239711224257,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.191890332557904
2021-09-09 13:15:42.193000+00:00,2021-09-09 13:25:54.789000+00:00,612,247,Charlotte Square,North Corner of Charlotte Square,55.95233546161639,-3.2071011721072864,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.93970989541296,-3.2205889336679547
2021-09-09 13:16:22.738000+00:00,2021-09-09 13:33:27.604000+00:00,1024,1727,Causewayside,Outside National Library of Scotland,55.93650603148236,-3.1801663476151134,254,Kings Building 3,Kings Building House,55.92347880784664,-3.1753845849070785
2021-09-09 13:23:01.224000+00:00,2021-09-09 13:26:05.288000+00:00,184,1720,Dundas Street,On corner of Henderson Row,55.9607624081837,-3.201278014771333,258,Stockbridge,Hamilton Place by Dean Bank Lane,55.95856558589723,-3.2080701822277438
2021-09-09 13:29:25.031000+00:00,2021-09-09 13:38:35.254000+00:00,550,248,Bristo Square,"Bristo Square, near Potterrow",55.94583371599285,-3.189053072075467,289,Castle Street,Near Rose Street,55.95150073734976,-3.2031839065252825
2021-09-09 13:36:00.701000+00:00,2021-09-09 13:52:34.145000+00:00,993,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655,1798,Chambers Street,Outside National Museum,55.94760044619224,-3.188919736735216
2021-09-09 13:37:04.403000+00:00,2021-09-09 13:51:55.978000+00:00,891,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655,1798,Chambers Street,Outside National Museum,55.94760044619224,-3.188919736735216
2021-09-09 13:38:21.376000+00:00,2021-09-09 13:50:17.885000+00:00,716,1720,Dundas Street,On corner of Henderson Row,55.9607624081837,-3.201278014771333,1756,Western General Hospital,Porterfield Road,55.96283984266853,-3.234135938375289
2021-09-09 13:38:44.831000+00:00,2021-09-09 19:54:41.800000+00:00,22556,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.93970989541296,-3.2205889336679547,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.93970989541296,-3.2205889336679547
2021-09-09 13:40:19.867000+00:00,2021-09-09 13:53:04.696000+00:00,764,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655,1798,Chambers Street,Outside National Museum,55.94760044619224,-3.188919736735216
2021-09-09 14:00:31.526000+00:00,2021-09-09 14:32:52.483000+00:00,1940,254,Kings Building 3,Kings Building House,55.92347880784664,-3.1753845849070785,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.191890332557904
2021-09-09 14:14:55.828000+00:00,2021-09-09 14:17:58.417000+00:00,182,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432,1096,West Crosscauseway,On island next to Buccleuch Street,55.9438359841253,-3.1849514084976818
2021-09-09 14:24:01.975000+00:00,2021-09-09 14:40:55.687000+00:00,1013,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.95791540692348,-3.118332042090288
2021-09-09 14:36:54.181000+00:00,2021-09-09 14:45:45.381000+00:00,531,1024,Meadow Place,End of Meadow Place,55.94023763168944,-3.194640214184801,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.191890332557904
2021-09-09 14:42:56.663000+00:00,2021-09-09 14:48:52.398000+00:00,355,1024,Meadow Place,End of Meadow Place,55.94023763168944,-3.194640214184801,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432
2021-09-09 14:44:37.740000+00:00,2021-09-09 14:55:19.611000+00:00,641,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.93970989541296,-3.2205889336679547,247,Charlotte Square,North Corner of Charlotte Square,55.95233546161639,-3.2071011721072864
2021-09-09 14:51:30.258000+00:00,2021-09-09 15:11:23.449000+00:00,1193,250,Victoria Quay,Entrance to Scottish Government Office,55.97761715254634,-3.174126319457628,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.95791540692348,-3.118332042090288
2021-09-09 14:55:49.714000+00:00,2021-09-09 15:40:45.526000+00:00,2695,2259,Leith Walk North,Next to Allander House,55.96791807044289,-3.1735862970647304,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.95791540692348,-3.118332042090288
2021-09-09 14:56:37.193000+00:00,2021-09-09 15:09:23.654000+00:00,766,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.191890332557904,1769,Brunswick Place,Corner of Elm Row/Brunswick Street,55.96085174106396,-3.180985762469163
2021-09-09 14:57:35.148000+00:00,2021-09-09 15:43:31.649000+00:00,2756,2259,Leith Walk North,Next to Allander House,55.96791807044289,-3.1735862970647304,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.95791540692348,-3.118332042090288
2021-09-09 14:57:57.602000+00:00,2021-09-09 15:41:30.805000+00:00,2613,2259,Leith Walk North,Next to Allander House,55.96791807044289,-3.1735862970647304,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.95791540692348,-3.118332042090288
2021-09-09 14:59:14.727000+00:00,2021-09-09 15:40:35.928000+00:00,2481,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96517649040763,-3.1761801702076298,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.95791540692348,-3.118332042090288
2021-09-09 14:59:40.608000+00:00,2021-09-09 15:41:11.736000+00:00,2491,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96517649040763,-3.1761801702076298,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.95791540692348,-3.118332042090288
2021-09-09 15:00:35.184000+00:00,2021-09-09 15:14:58.229000+00:00,863,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.191890332557904,1748,Colinton Road,Near Napier University Merchiston Campus,55.93341635916104,-3.21239711224257
2021-09-09 15:02:27.086000+00:00,2021-09-09 15:14:35.007000+00:00,727,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.191890332557904,1824,Duke Street,Junction with Easter Road,55.96901164826488,-3.16739470303429
2021-09-09 15:06:55.647000+00:00,2021-09-09 15:26:16.882000+00:00,1161,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655,1050,EICC,Outside Edinburgh International Conference Centre,55.94607055533778,-3.2103963310007657
2021-09-09 15:12:14.180000+00:00,2021-09-09 16:00:08.042000+00:00,2873,1798,Chambers Street,Outside National Museum,55.94760044619224,-3.188919736735216,1024,Meadow Place,End of Meadow Place,55.94023763168944,-3.194640214184801
2021-09-09 15:23:37.691000+00:00,2021-09-09 15:42:26.830000+00:00,1129,2259,Leith Walk North,Next to Allander House,55.96791807044289,-3.1735862970647304,250,Victoria Quay,Entrance to Scottish Government Office,55.97761715254634,-3.174126319457628
2021-09-09 15:35:10.834000+00:00,2021-09-09 15:40:48.572000+00:00,337,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432
2021-09-09 15:37:36.815000+00:00,2021-09-09 16:15:17.755000+00:00,2260,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.95791540692348,-3.118332042090288,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.95791540692348,-3.118332042090288
2021-09-09 15:55:58.050000+00:00,2021-09-09 16:18:26.277000+00:00,1348,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655
2021-09-09 16:02:56.891000+00:00,2021-09-09 16:21:14.594000+00:00,1097,1756,Western General Hospital,Porterfield Road,55.96283984266853,-3.234135938375289,1102,Haymarket Station,Haymarket Station,55.94556945067266,-3.21818468327956
2021-09-09 16:03:59.157000+00:00,2021-09-09 16:12:31.703000+00:00,512,1051,Warrender Park Road,On corner with Spottiswoode Street,55.93836921723555,-3.1980326885466184,289,Castle Street,Near Rose Street,55.95150073734976,-3.2031839065252825
2021-09-09 16:26:52.913000+00:00,2021-09-09 16:46:58.534000+00:00,1205,1756,Western General Hospital,Porterfield Road,55.96283984266853,-3.234135938375289,1814,Abbeyhill,Near Abbey Mount,55.95524788917224,-3.1722162800950704
2021-09-09 16:39:19.865000+00:00,2021-09-09 17:00:56.137000+00:00,1296,1052,Surgeons Hall,East side of Nicolson Street,55.94664279961712,-3.1854745859388918,1824,Duke Street,Junction with Easter Road,55.96901164826488,-3.16739470303429
2021-09-09 16:40:54.760000+00:00,2021-09-09 17:01:00.685000+00:00,1205,254,Kings Building 3,Kings Building House,55.92347880784664,-3.1753845849070785,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449
2021-09-09 16:45:52.955000+00:00,2021-09-09 16:59:00.677000+00:00,787,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.191890332557904,1824,Duke Street,Junction with Easter Road,55.96901164826488,-3.16739470303429
2021-09-09 16:46:41.284000+00:00,2021-09-09 16:58:33.571000+00:00,712,247,Charlotte Square,North Corner of Charlotte Square,55.95233546161639,-3.2071011721072864,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.93970989541296,-3.2205889336679547
2021-09-09 17:09:35.548000+00:00,2021-09-09 17:21:51.686000+00:00,736,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432,1821,Drumsheugh Place,Corner with Drumsheugh Gardens,55.95159412232485,-3.2123542850940225
2021-09-09 17:15:41.567000+00:00,2021-09-09 17:27:31.950000+00:00,710,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.191890332557904
2021-09-09 17:15:51.162000+00:00,2021-09-09 17:27:33.033000+00:00,701,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.191890332557904
2021-09-09 17:23:38.193000+00:00,2021-09-09 18:09:09.242000+00:00,2731,1024,Meadow Place,End of Meadow Place,55.94023763168944,-3.194640214184801,1098,Marchmont Crescent,Corner of Marchmont Road,55.9364319181482,-3.194150044314256
2021-09-09 17:26:28.786000+00:00,2021-09-09 17:41:13.816000+00:00,885,254,Kings Building 3,Kings Building House,55.92347880784664,-3.1753845849070785,1096,West Crosscauseway,On island next to Buccleuch Street,55.9438359841253,-3.1849514084976818
2021-09-09 17:30:46.411000+00:00,2021-09-09 17:56:50.118000+00:00,1563,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449,262,Canonmills,near Tesco's,55.96280408759764,-3.196283585062929
2021-09-09 17:40:47.244000+00:00,2021-09-09 18:19:55.255000+00:00,2348,2268,Picardy Place,Outside Omni Centre,55.95653524179326,-3.1862476120746805,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.191890332557904
2021-09-09 17:41:34.205000+00:00,2021-09-09 18:19:57.210000+00:00,2303,2268,Picardy Place,Outside Omni Centre,55.95653524179326,-3.1862476120746805,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.191890332557904
2021-09-09 17:47:47.029000+00:00,2021-09-09 18:10:09.523000+00:00,1342,259,St Andrew Square,North East corner,55.95490573198223,-3.192443756949956,1039,Lothian Road,Outside the Usher Hall,55.94740919920712,-3.2057654971365537
2021-09-09 17:59:46.535000+00:00,2021-09-09 18:15:33.244000+00:00,946,1763,Comely Bank Road,Outside Raeburn Place Sports Ground,55.95941012836135,-3.2156613606136943,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335692764551,-3.2092475016246453
2021-09-09 18:10:36.824000+00:00,2021-09-09 18:18:17.401000+00:00,460,1098,Marchmont Crescent,Corner of Marchmont Road,55.9364319181482,-3.194150044314256,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432
2021-09-09 18:14:35.046000+00:00,2021-09-09 18:26:39.429000+00:00,724,1096,West Crosscauseway,On island next to Buccleuch Street,55.9438359841253,-3.1849514084976818,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432
2021-09-09 18:19:22.858000+00:00,2021-09-09 19:01:10.177000+00:00,2507,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.95791540692348,-3.118332042090288,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.95791540692348,-3.118332042090288
2021-09-09 18:19:53.809000+00:00,2021-09-09 18:35:33.870000+00:00,940,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.95791540692348,-3.118332042090288,250,Victoria Quay,Entrance to Scottish Government Office,55.97761715254634,-3.174126319457628
2021-09-09 18:26:30.524000+00:00,2021-09-09 18:34:47.866000+00:00,497,1102,Haymarket Station,Haymarket Station,55.94556945067266,-3.21818468327956,247,Charlotte Square,North Corner of Charlotte Square,55.95233546161639,-3.2071011721072864
2021-09-09 18:28:22.174000+00:00,2021-09-09 18:48:23.832000+00:00,1201,1748,Colinton Road,Near Napier University Merchiston Campus,55.93341635916104,-3.21239711224257,1769,Brunswick Place,Corner of Elm Row/Brunswick Street,55.96085174106396,-3.180985762469163
2021-09-09 18:35:52.303000+00:00,2021-09-09 18:43:36.015000+00:00,463,1098,Marchmont Crescent,Corner of Marchmont Road,55.9364319181482,-3.194150044314256,248,Bristo Square,"Bristo Square, near Potterrow",55.94583371599285,-3.189053072075467
2021-09-09 18:39:42.217000+00:00,2021-09-09 18:44:41.437000+00:00,299,1722,Cramond Foreshore,Near Cramond Beach,55.98003076740317,-3.300641788832536,1722,Cramond Foreshore,Near Cramond Beach,55.98003076740317,-3.300641788832536
2021-09-09 18:41:29.509000+00:00,2021-09-09 19:02:29.788000+00:00,1260,1769,Brunswick Place,Corner of Elm Row/Brunswick Street,55.96085174106396,-3.180985762469163,1769,Brunswick Place,Corner of Elm Row/Brunswick Street,55.96085174106396,-3.180985762469163
